"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""the  User  clicks  on  that  appliance  ""","""User  clicks  on  Actions  drop  down  tab""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  on  the  alert ?""","""select  the  Turn  On  the  Radio  button  ""","""The  User  selects  the  number  through  the  dropdown  mentioned  below""","""User  selects  the  parameter  days/hours  through  the  next  drop-down  menu""","""the  user  wants  to  save  the  changes ?""","""click  on  the  Save  button"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""User  selects  as  many  appliances  as  possible  they  want  by  checking  the  box""","""Click  on  three-dot  to  extend  the  dropdown  ""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  On  the  alert   ?""","""select  the  Turn  On  Radio  button""","""The  User  selects  the  number  through  the  dropdown  mentioned  below""","""User  selects  the  parameter  days/hours  through  the  next  drop-down  menu""","""the  user  wants  to  save  the  changes ?""","""click  on  the  Save  button"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""User  selects  as  many  appliances  as  possible  they  want  by  checking  the  box""","""Click  on  three-dot  to  extend  the  dropdown  ""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  On  the  alert   ?""","""select  the  Turn  On  Radio  button""","""The  User  selects  the  number  through  the  dropdown  mentioned  below""","""User  selects  the  parameter  days/hours  through  the  next  drop-down  menu""","""the  user  wants  to  save  the  changes ?""","""click  on  the  cancel  button  to  not  update  the  changes  made"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""User  selects  as  many  appliances  as  possible  they  want  by  checking  the  box""","""Click  on  three-dot  to  extend  the  dropdown  ""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  On  the  alert   ?""","""select  the  Turn-Off  radio  button"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""User  selects  as  many  appliances  as  possible  they  want  by  checking  the  box""","""click  on  one  appliance"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""the  User  clicks  on  that  appliance  ""","""User  clicks  on  Actions  drop  down  tab""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  on  the  alert ?""","""select  the  Turn  On  the  Radio  button  ""","""The  User  selects  the  number  through  the  dropdown  mentioned  below""","""User  selects  the  parameter  days/hours  through  the  next  drop-down  menu""","""the  user  wants  to  save  the  changes ?""","""click  on  the  cancel  button  to  not  update  the  changes  made"""
"""Start""","""The  user  needs  to  subscribe  to  get  the  alerts""","""User  selects  the  Appliance_type  on  which  they  want  to  get  alerts""","""the  user  wants  to  set  the  alert  for  a  specific  appliance ?""","""the  User  clicks  on  that  appliance  ""","""User  clicks  on  Actions  drop  down  tab""","""User  selects  Manage_Alerts""","""the  user  wants  to  turn  on  the  alert ?""","""select  the  Turn-Off  radio  button"""
